"用例编号","所属产品","所属模块","相关需求","用例标题","前置条件","步骤","预期","实际情况","关键词","优先级","用例类型","适用阶段","用例状态","B","R","S","结果","由谁创建","创建日期","最后修改者","修改日期","用例版本","相关用例"
"132700","数据资产_STD(#23)","/泸州老窖/数据标准(#7866)","","标准属性管理 验证【标准属性管理】页面【分页】功能正常","已存在100条属性记录","1. 点击页码跳转
2. 输入跳转页码，确认
3. 输入筛选条件，筛选，再分页跳转
4. 先跳转页面，再筛选
5. 选择一页展示记录条数","1. 正确展示跳转后页码的属性信息
2. 正确跳转到输入页码的属性信息页面
3. 逻辑正常
4. 逻辑正常
5. 正常切换展示","1. 
2. 
3. 
4. 
5.","","3","功能测试","功能测试阶段","正常","0","1","5","通过","旺仔","2024-08-18","","0000-00-00","1","",""
"132699","数据资产_STD(#23)","/泸州老窖/数据标准(#7866)","","标准属性管理 验证【标准属性管理】页面【筛选框】功能正常","标准属性已存在属性名,属性中文名分别为 test_shuxing，测试_用途","1. 1）输入“test_shuxing“,精准匹配
2. 1）输入“测试_用途”,精准匹配
3. 1）输入“test”,模糊匹配
4. 1）输入“测试”,模糊匹配
5. 1）输入“*~\/. ?^%$#@!”特殊字符
6. 1）输入随机字符串adahsjdh","1. 通过属性名精准匹配成功
2. 通过属性中文名精准匹配成功
3. 通过属性名模糊匹配成功
4. 通过属性中文名模糊匹配成功
5. 展示缺省页
6. 展示缺省页","1. 
2. 
3. 
4. 
5. 
6.","","3","功能测试","功能测试阶段","正常","0","1","6","通过","旺仔","2024-08-18","","0000-00-00","1","",""
"132698","数据资产_STD(#23)","/泸州老窖/数据标准(#7866)","","标准属性管理 验证【标准属性管理】页面UI展示正确","无","1. 1）进入资产页面，点击【数据标准】
2）点击【标准管理】-【标准属性管理】按钮","1. 1）展示【属性名】筛选框
2）展示【新增属性】按钮
3）展示【属性名】【属性中文名】【属性类型】【是否必填】【最近修改时间】【操作】列
4）展示属性行信息，属性【编辑】【删除】按钮
5）展示分页按钮","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","旺仔","2024-08-18","","0000-00-00","1","",""
"132697","数据资产_STD(#23)","/泸州老窖/数据标准(#7866)","","标准属性管理 验证新增【标准属性管理】页面","无","1. 1）进入资产页面，点击【数据标准】
2）点击【标准管理】","1. 展示【标准属性管理】tab按钮","1.","","1","功能测试","功能测试阶段","正常","0","1","1","通过","旺仔","2024-08-18","","0000-00-00","1","",""
"132696","数据资产_STD(#23)","/泸州老窖/数据标准(#7866)","","标准目录管理 验证【数据标准目录】更新逻辑正确","无","1. 1）进入资产，编辑、新增、删除【数据资产目录】
2）点击【数据标准】Tab按钮，点击【标准定义】按钮
3）查看【数据标准目录】结构","1. 同步更新正确","1.","","1","功能测试","功能测试阶段","正常","0","1","1","通过","旺仔","2024-08-18","","0000-00-00","1","",""
"132695","数据资产_STD(#23)","/泸州老窖/数据标准(#7866)","","标准目录管理 验证【数据标准目录】-【新增标准】-只展示 L1～L3目录","无","1. 1）进入资产页面，点击【数据标准】Tab按钮
2）点击【标准定义】按钮，点击【新增标准】按钮
3）点击【标准目录】下拉框","1. 1）只展示L1、L2、L3目录","1.","","3","功能测试","功能测试阶段","正常","0","1","1","通过","旺仔","2024-08-18","","0000-00-00","1","",""
"132694","数据资产_STD(#23)","/泸州老窖/数据标准(#7866)","","标准目录管理 验证【数据标准目录】自动同步【数据资产目录】正常","无","1. 1）进入资产页面，点击【数据标准】Tab按钮
2）点击【标准定义】按钮，查看【数据标准目录】","1. 1）同步展示【数据资产目录】内容
2）只展示L1、L2、L3目录","1.","","2","功能测试","功能测试阶段","正常","0","1","1","通过","旺仔","2024-08-18","","0000-00-00","1","",""
"131604","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证目录操作审计 - 列表- 翻页","无","1. “上一页”/“下一页”翻页
2. 指定页码翻页
3. 搜索后翻页：
先进行搜索查询；
再进行翻页
4. 翻页后搜索：
先翻页到最后一页（最后一页数据小于每页最大条数）；
再进行搜索查询（搜索后页数要小于搜索前页数）","1. 1）“上一页”数据正确；
2）“下一页”数据正确
2. 数据正确
3. 数据正确
4. 1）页码更新为第一页；
2）筛选数据正确","1. 
2. 
3. 
4.","","3","功能测试","功能测试阶段","正常","0","1","4","通过","shier","2024-07-31","buguang","2024-08-12","1","",""
"131603","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证目录操作审计 - 列表- 筛选","无","1. 查看列表可筛选列
2. “级别”筛选“L1”
3. “级别”筛选“L2”
4. “级别”筛选“L3”
5. “级别”筛选“L4”
6. “操作类别”筛选“发布”
7. “操作类别”筛选“下线”
8. “操作类别”筛选“删除”","1. “级别”和“操作类别”列支持筛选
2. 列表返回当前租户下资产L1的审计记录
3. 列表返回当前租户下资产L2的审计记录
4. 列表返回当前租户下资产L3的审计记录
5. 列表返回当前租户下资产L4的审计记录
6. 列表返回当前租户下“发布”动作的审计记录
7. 列表返回当前租户下“下线”动作的审计记录
8. 列表返回当前租户下“删除”动作的审计记录","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","2","功能测试","功能测试阶段","正常","0","2","8","通过","shier","2024-07-31","buguang","2024-08-12","1","",""
"131602","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证目录操作审计 - 列表- 查询","无","1. 默认查询：
默认状态下点击【查询】
2. 独立查询：
只进行“操作对象”查询，分别输入目录名称/数据表名
3. 独立查询：
只进行“编码”查询
4. 独立查询：
只进行“备注信息”查询
5. 独立查询：
只进行“操作时间”查询
6. 组合查询：
每个筛选项都选择；
点击【查询】
7. 重置查询：
每个筛选项都选择，并进行查询；
点击【重置】","1. 列表展示当前租户下资产所有L1～L4目录的操作审计记录
2. 模糊匹配，返回操作对象符合的审计记录
3. 根据输入“编码”模糊查询结果正确；
4. 模糊匹配，返回备注信息符合的审计记录
5. 根据选择“操作时间”精确查询结果正确；
-- 注意前端传参，开始时间和结束时间是否是0点和23点59分59秒
6. 筛选结果正确
7. 1）所有筛选项都恢复默认状态；
2）列表展示当前租户下资产所有L1～L4目录的操作审计记录","1. 
2. 
3. 
4. 
5. 
6. 
7.","","2","功能测试","功能测试阶段","正常","0","1","7","通过","shier","2024-07-31","buguang","2024-08-12","1","",""
"131601","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证目录操作审计 - 列表- 排序","无","1. 查看默认排序
2. “操作时间”正序/倒序","1. 1）默认按照操作时间倒序排序；
2. 列表返回数据按正序/倒序显示正确","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","shier","2024-07-31","buguang","2024-08-12","1","",""
"131600","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证目录操作审计 - 列表- 数据","无","1. 查看列表数据","1. 返回当前租户下资产所有L1～L4目录的操作审计记录","1.","","1","功能测试","功能测试阶段","正常","0","2","1","通过","shier","2024-07-31","","0000-00-00","1","",""
"131599","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据模型可以直接删除表","无","1. 数据模型处删除表","1. 新增所选L4层级（数据表）删除审计记录","1.","","2","功能测试","功能测试阶段","正常","0","1","1","通过","shier","2024-07-31","","0000-00-00","1","",""
"131598","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证离线任务可以直接删除表","无","1. 离线任务执行drop语句删除表","1. 新增所选L4层级（数据表）删除审计记录","1.","","2","功能测试","功能测试阶段","正常","0","1","1","通过","shier","2024-07-31","","0000-00-00","1","",""
"131597","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证元数据管理 - 删除表","无","1. 1）所选表为“草稿”状态；
2）点击“删除”icon
2. 1）所选表为“已下线”状态；
2）点击“删除”icon
3. 1）所选表为“已发布”状态；
2）点击“删除”icon
4. 查看【目录操作审计】","1. 1）删除弹窗增加“备注信息”输入框
2）能够正常删除
2. 1）删除弹窗增加“备注信息”输入框
2）能够正常删除
3. 提示：请先将数据表下线再进行删除操作
4. 新增所选L4层级（数据表）删除审计记录","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","shier","2024-07-31","","0000-00-00","1","",""
"131596","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证元数据管理 - 导出元数据","存在字段自定义属性应用于MySQL","1. 元数据管理页，点击【导出元数据】，进行导出元数据
2. 表详情页，进入某MySQL表详情页，点击【导出】，进行导出元数据","1. 导出的元数据内容正确，内容包含字段内置+自定义属性数据
2. 导出的元数据内容正确，内容包含字段内置+自定义属性数据","1. 
2.","","2","功能测试","功能测试阶段","正常","0","1","2","通过","shier","2024-07-31","","0000-00-00","1","",""
"131595","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证元数据管理 - 导入元数据- 字段元数据导入失败的情况","无","1. excel中存在填写的数据库在数据地图中不存在
2. 针对trino类型，excel中存在填写的catalog在数据地图中不存在
3. excel中存在填写的数据表在数据地图中不存在
4. excel中存在填写的数据表，当前导入用户没有权限（不是该表负责人）
5. excel中存在填写的枚举类型自定义属性值不在枚举范围内
6. excel中存在填写的string文本框类型自定义属性值超过255个字符
7. excel中存在填写的bigint文本框类型自定义属性值填入非整数类型数据
8. excel中存在填写的树形目录类型自定义属性的值不在目录结构内；
9. excel中存在填写的自定义属性为必填项，但未填入值
10. excel中存在填写的字段中文名值超过255个字符
11. excel中存在填写的字段描述值超过128个字符
12. excel中存在填写的字段标签不符合规范","1. 导入失败，错误文件指出具体错误的单元格并提示：当前数据库/namespace未同步到资产中
2. 导入失败，错误文件指出具体错误的单元格并提示：当前catalog未同步到资产中
3. 导入失败，错误文件指出具体错误的单元格并提示：当前数据表未同步到资产中
4. 导入失败，错误文件指出具体错误的单元格并提示：无权限的数据表
5. 导入失败，错误文件指出具体错误的单元格并提示：错误数据，请查看字段元模型该属性信息
6. 导入失败，错误文件指出具体错误的单元格并提示：错误数据，请查看字段元模型该属性信息
7. 导入失败，错误文件指出具体错误的单元格并提示：错误数据，请查看字段元模型该属性信息
8. 导入失败，错误文件指出具体错误的单元格并提示：错误数据，请查看字段元模型该属性信息
9. 导入失败，错误文件指出具体错误的单元格并提示：必填数据，请查看元模型该属性信息
10. 
11. 
12. 导入失败，错误文件指出具体错误的单元格并提示：2-20个字符，不能以特殊字符及数字开头，只能包含特殊字符中的“.“，“_“或“-“","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10. 
11. 
12.","","2","功能测试","功能测试阶段","正常","0","1","12","通过","shier","2024-07-31","shier","2024-07-31","1","",""
